,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
47,14.Feb 2020 12:00:57,tao,14.6,15.48,14.08,0.9486,39.34,30000,-251.65226232841889,Open,False
48,14.Feb 2020 12:06:10,tao,14.64,15.42,14.06,0.9522,39.3,30000,0,Close,True
49,14.Feb 2020 12:11:19,tao,14.63,15.47,14.03,0.9491,39.46,30000,-250.88697415103903,Open,True
50,14.Feb 2020 12:16:25,tao,14.65,15.48,14.06,0.9498,39.57,30000,-250.18953752843063,Open,False
51,14.Feb 2020 12:21:29,tao,14.65,15.48,14.13,0.9511,39.68,30000,0,Close,True
52,14.Feb 2020 12:26:36,tao,14.7,15.52,14.18,0.9517,39.93,30000,0,Close,True
53,14.Feb 2020 12:31:42,tao,14.72,15.55,14.22,0.9516,39.92,30000,0,Close,True
54,14.Feb 2020 12:36:49,tao,14.85,15.57,14.32,0.9565,39.78,30000,0,Close,True
55,14.Feb 2020 12:42:01,tao,14.8,15.56,14.29,0.9549,39.67,30000,0,Close,True
56,14.Feb 2020 12:47:07,tao,14.79,15.55,14.22,0.9538,39.85,30000,0,Close,True
57,14.Feb 2020 12:52:13,tao,14.8,15.52,14.19,0.9549,40.2,30000,0,Close,True
58,14.Feb 2020 12:57:19,tao,14.85,15.6,14.27,0.9542,40.28,30000,0,Close,True
59,14.Feb 2020 13:02:26,tao,14.85,15.65,14.33,0.953,39.88,30000,0,Close,True
60,14.Feb 2020 13:07:38,tao,14.94,15.65,14.39,0.9568,39.91,30000,0,Close,True
61,14.Feb 2020 13:12:49,tao,14.81,15.57,14.3,0.9549,40.09,30000,0,Close,True
62,14.Feb 2020 13:17:59,tao,14.8,15.56,14.26,0.9543,40.24,30000,0,Close,True
63,14.Feb 2020 13:23:12,tao,14.85,15.6,14.32,0.9551,40.38,30000,0,Close,True
64,14.Feb 2020 13:28:21,tao,14.9,15.66,14.42,0.9557,40.12,30000,0,Close,True
65,14.Feb 2020 13:33:32,tao,14.95,15.67,14.41,0.9566,40.16,30000,0,Close,True
66,14.Feb 2020 13:38:42,tao,14.83,15.61,14.33,0.9542,39.97,30000,0,Close,True
67,14.Feb 2020 13:43:52,tao,14.85,15.63,14.36,0.9545,40.06,30000,0,Close,True
68,14.Feb 2020 13:49:00,tao,14.81,15.57,14.27,0.9544,40.13,30000,0,Close,True
69,14.Feb 2020 13:54:08,tao,14.88,15.63,14.3,0.9543,40.22,30000,0,Close,True
70,14.Feb 2020 13:59:15,tao,14.9,15.65,14.35,0.9549,40.4,30000,0,Close,True
71,14.Feb 2020 14:04:22,tao,14.9,15.62,14.38,0.9568,40.18,30000,0,Close,True
72,14.Feb 2020 14:09:29,tao,14.95,15.65,14.4,0.9573,40.0,30000,0,Close,True
73,14.Feb 2020 14:14:33,tao,14.9,15.6,14.3,0.9563,40.23,30000,0,Close,True
74,14.Feb 2020 14:19:39,tao,14.85,15.55,14.24,0.956,40.56,30000,0,Close,True
75,14.Feb 2020 14:24:44,tao,14.9,15.62,14.32,0.9558,39.83,30000,0,Close,True
76,14.Feb 2020 14:29:49,tao,14.99,15.7,14.5,0.958,39.55,30000,0,Close,True
77,14.Feb 2020 14:34:54,tao,14.79,15.56,14.31,0.9549,39.51,30000,0,Close,True
78,14.Feb 2020 14:39:58,tao,14.67,15.47,14.17,0.9528,39.51,30000,0,Close,True
79,14.Feb 2020 14:45:03,tao,14.66,15.48,14.17,0.9521,39.41,30000,0,Close,True
80,14.Feb 2020 14:50:09,tao,14.65,15.5,14.02,0.9482,39.58,30000,-250.12632642748864,Open,True
81,14.Feb 2020 14:55:13,tao,14.65,15.47,14.13,0.9515,39.68,30000,0,Close,True
82,14.Feb 2020 15:00:18,tao,14.68,15.52,14.15,0.9505,39.57,30000,0,Close,True
83,14.Feb 2020 15:05:24,tao,14.71,15.5,14.21,0.9534,39.71,30000,0,Close,True
84,14.Feb 2020 15:10:29,tao,14.69,15.5,14.15,0.9517,39.69,30000,0,Close,True
85,14.Feb 2020 15:15:34,tao,14.72,15.52,14.17,0.9521,39.76,30000,0,Close,True
86,14.Feb 2020 15:20:39,tao,14.73,15.55,14.18,0.9512,39.87,30000,0,Close,True
87,14.Feb 2020 15:25:45,tao,14.76,15.52,14.26,0.9549,39.66,30000,0,Close,True
88,14.Feb 2020 15:30:51,tao,14.85,15.57,14.28,0.9558,39.79,30000,0,Close,True
89,14.Feb 2020 15:35:57,tao,14.76,15.53,14.19,0.9532,39.41,30000,0,Close,True
90,14.Feb 2020 15:41:03,tao,14.77,15.52,14.2,0.9542,39.46,30000,0,Close,True
91,14.Feb 2020 15:46:10,tao,14.66,15.48,14.1,0.9508,39.17,30000,0,Close,True
92,14.Feb 2020 15:51:17,tao,14.65,15.45,14.05,0.951,39.16,30000,0,Close,True
93,14.Feb 2020 15:56:25,tao,14.6,15.45,13.9,0.9468,39.04,30000,-253.5860655737705,Open,True
