,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
47,13.Feb 2020 12:01:35,tao,14.75,15.52,14.12,0.9522,39.37,30000,0,Close,True
48,13.Feb 2020 12:06:40,tao,14.78,15.52,14.13,0.9533,39.41,30000,0,Close,True
49,13.Feb 2020 12:11:44,tao,14.65,15.47,14.06,0.9503,39.34,30000,0,Close,True
50,13.Feb 2020 12:16:50,tao,14.65,15.45,14.12,0.9522,39.38,30000,0,Close,True
51,13.Feb 2020 12:21:55,tao,14.65,15.46,14.09,0.9513,39.48,30000,0,Close,True
52,13.Feb 2020 12:27:00,tao,14.66,15.46,14.08,0.9514,39.59,30000,0,Close,True
53,13.Feb 2020 12:32:05,tao,14.7,15.48,14.1,0.9521,39.59,30000,0,Close,True
54,13.Feb 2020 12:37:10,tao,14.75,15.52,14.1,0.9518,39.51,30000,0,Close,True
55,13.Feb 2020 12:42:15,tao,14.74,15.5,14.12,0.9528,39.61,30000,0,Close,True
56,13.Feb 2020 12:47:20,tao,14.75,15.51,14.1,0.9523,39.64,30000,0,Close,True
57,13.Feb 2020 12:52:27,tao,14.76,15.52,14.14,0.9528,39.48,30000,0,Close,True
58,13.Feb 2020 12:57:33,tao,14.72,15.47,14.13,0.9537,39.63,30000,0,Close,True
59,13.Feb 2020 13:02:38,tao,14.71,15.47,14.12,0.9532,39.78,30000,0,Close,True
60,13.Feb 2020 13:07:43,tao,14.75,15.52,14.19,0.9534,39.88,30000,0,Close,True
61,13.Feb 2020 13:12:52,tao,14.81,15.57,14.26,0.9542,39.89,30000,0,Close,True
62,13.Feb 2020 13:17:58,tao,14.81,15.57,14.31,0.9551,40.0,30000,0,Close,True
63,13.Feb 2020 13:23:06,tao,14.81,15.57,14.3,0.9549,39.64,30000,0,Close,True
64,13.Feb 2020 13:28:13,tao,14.86,15.56,14.35,0.9578,39.68,30000,0,Close,True
65,13.Feb 2020 13:33:19,tao,14.76,15.5,14.26,0.9558,39.52,30000,0,Close,True
66,13.Feb 2020 13:38:27,tao,14.8,15.51,14.22,0.9559,39.45,30000,0,Close,True
67,13.Feb 2020 13:43:36,tao,14.73,15.49,14.16,0.9536,39.24,30000,0,Close,True
68,13.Feb 2020 13:48:44,tao,14.67,15.47,14.14,0.9523,39.28,30000,0,Close,True
69,13.Feb 2020 13:53:56,tao,14.61,15.4,14.05,0.952,39.44,30000,0,Close,True
70,13.Feb 2020 13:59:08,tao,14.61,15.43,14.07,0.951,39.45,30000,0,Close,True
71,13.Feb 2020 14:04:13,tao,14.7,15.48,14.12,0.9524,39.23,30000,0,Close,True
72,13.Feb 2020 14:09:19,tao,14.67,15.48,14.12,0.9515,39.27,30000,0,Close,True
73,13.Feb 2020 14:14:24,tao,14.61,15.42,14.08,0.9517,39.32,30000,0,Close,True
74,13.Feb 2020 14:19:30,tao,14.65,15.45,14.13,0.9524,39.38,30000,0,Close,True
75,13.Feb 2020 14:24:36,tao,14.67,15.47,14.19,0.9532,39.31,30000,0,Close,True
76,13.Feb 2020 14:29:46,tao,14.71,15.47,14.18,0.9542,39.52,30000,0,Close,True
77,13.Feb 2020 14:34:51,tao,14.68,15.45,14.13,0.9533,39.34,30000,0,Close,True
78,13.Feb 2020 14:39:57,tao,14.75,15.49,14.21,0.9551,39.36,30000,0,Close,True
79,13.Feb 2020 14:45:08,tao,14.72,15.45,14.14,0.9548,39.5,30000,0,Close,True
80,13.Feb 2020 14:50:13,tao,14.74,15.46,14.15,0.9551,39.41,30000,0,Close,True
81,13.Feb 2020 14:55:19,tao,14.78,15.5,14.17,0.9549,39.38,30000,0,Close,True
82,13.Feb 2020 15:00:24,tao,14.8,15.46,14.19,0.9577,39.43,30000,0,Close,True
83,13.Feb 2020 15:05:30,tao,14.74,15.45,14.12,0.955,40.06,30000,0,Close,True
84,13.Feb 2020 15:10:35,tao,14.78,15.45,14.15,0.9568,39.61,30000,0,Close,True
85,13.Feb 2020 15:15:39,tao,14.97,15.57,14.38,0.9612,40.01,30000,0,Close,True
86,13.Feb 2020 15:20:45,tao,14.8,15.47,14.24,0.9581,39.81,30000,0,Close,True
87,13.Feb 2020 15:25:56,tao,14.98,15.57,14.34,0.9609,39.6,30000,0,Close,True
88,13.Feb 2020 15:31:01,tao,14.89,15.5,14.27,0.9601,39.83,30000,0,Close,True
89,13.Feb 2020 15:36:06,tao,14.82,15.47,14.22,0.9584,40.0,30000,0,Close,True
90,13.Feb 2020 15:41:11,tao,14.9,15.55,14.24,0.9576,40.08,30000,0,Close,True
91,13.Feb 2020 15:46:16,tao,14.94,15.56,14.36,0.9604,40.28,30000,0,Close,True
92,13.Feb 2020 15:51:26,tao,15.04,15.6,14.38,0.962,39.88,30000,0,Close,True
93,13.Feb 2020 15:56:32,tao,15.04,15.6,14.45,0.9632,39.97,30000,0,Close,True
