,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
55,03.Feb 2020 12:42:12,tao,17.95,17.47,17.88,1.0095,54.56,30000,0,Close,True
56,03.Feb 2020 12:47:20,tao,18.03,17.52,18.0,1.0114,53.59,30000,0,Close,True
57,03.Feb 2020 12:52:25,tao,17.98,17.47,17.92,1.0105,53.36,30000,0,Close,True
58,03.Feb 2020 12:57:31,tao,17.91,17.47,17.92,1.011,53.16,30000,0,Close,True
59,03.Feb 2020 13:02:36,tao,17.9,17.47,17.91,1.0108,53.22,30000,0,Close,True
60,03.Feb 2020 13:07:44,tao,17.9,17.42,17.88,1.0111,53.15,30000,0,Close,True
61,03.Feb 2020 13:12:49,tao,17.9,17.42,17.87,1.0108,53.66,30000,0,Close,True
62,03.Feb 2020 13:17:55,tao,17.87,17.43,17.91,1.012,54.2,30000,0,Close,True
63,03.Feb 2020 13:23:00,tao,18.0,17.5,18.05,1.0138,53.84,30000,0,Close,True
64,03.Feb 2020 13:28:06,tao,18.06,17.52,18.13,1.0154,53.92,30000,0,Close,True
65,03.Feb 2020 13:33:13,tao,18.0,17.48,18.12,1.0165,54.45,30000,0,Close,True
66,03.Feb 2020 13:38:19,tao,18.0,17.5,18.01,1.0125,53.56,30000,0,Close,True
67,03.Feb 2020 13:43:26,tao,18.15,17.53,18.12,1.0141,54.09,30000,0,Close,True
68,03.Feb 2020 13:48:32,tao,17.95,17.46,17.96,1.0123,53.77,30000,0,Close,True
69,03.Feb 2020 13:53:38,tao,18.01,17.53,18.0,1.0113,54.06,30000,0,Close,True
70,03.Feb 2020 13:58:47,tao,17.95,17.47,17.99,1.013,53.85,30000,0,Close,True
71,03.Feb 2020 14:03:52,tao,18.03,17.52,17.91,1.0086,53.95,30000,0,Close,True
72,03.Feb 2020 14:08:58,tao,17.96,17.47,17.91,1.0103,54.16,30000,0,Close,True
73,03.Feb 2020 14:14:11,tao,18.05,17.52,18.03,1.0122,54.3,30000,0,Close,True
74,03.Feb 2020 14:19:16,tao,18.1,17.52,18.11,1.0144,54.23,30000,0,Close,True
75,03.Feb 2020 14:24:22,tao,18.1,17.55,18.11,1.0137,53.74,30000,0,Close,True
76,03.Feb 2020 14:29:28,tao,18.1,17.55,18.17,1.0156,54.0,30000,0,Close,True
77,03.Feb 2020 14:34:33,tao,18.0,17.5,18.01,1.0125,54.12,30000,0,Close,True
78,03.Feb 2020 14:39:39,tao,18.05,17.5,18.05,1.0134,53.84,30000,0,Close,True
79,03.Feb 2020 14:44:45,tao,18.1,17.52,18.09,1.0138,53.48,30000,0,Close,True
80,03.Feb 2020 14:49:51,tao,18.0,17.48,18.15,1.0175,53.39,30000,0,Close,True
81,03.Feb 2020 14:54:56,tao,17.9,17.44,18.07,1.0167,53.28,30000,0,Close,True
82,03.Feb 2020 15:00:01,tao,17.95,17.45,17.88,1.01,53.54,30000,0,Close,True
83,03.Feb 2020 15:05:13,tao,17.9,17.45,17.9,1.011,53.45,30000,0,Close,True
84,03.Feb 2020 15:10:18,tao,17.95,17.47,17.91,1.0104,53.35,30000,0,Close,True
85,03.Feb 2020 15:15:23,tao,17.9,17.42,17.87,1.0108,53.26,30000,0,Close,True
86,03.Feb 2020 15:20:29,tao,17.89,17.41,17.83,1.0098,53.42,30000,0,Close,True
87,03.Feb 2020 15:25:34,tao,17.92,17.42,17.88,1.0109,53.16,30000,0,Close,True
88,03.Feb 2020 15:30:59,tao,17.9,17.4,17.9,1.0122,52.7,30000,0,Close,True
89,03.Feb 2020 15:36:06,tao,17.87,17.35,17.8,1.0105,51.97,30000,0,Close,True
90,03.Feb 2020 15:41:11,tao,17.75,17.3,17.73,1.0104,52.01,30000,0,Close,True
91,03.Feb 2020 15:46:17,tao,17.65,17.2,17.63,1.0105,52.54,30000,0,Close,True
92,03.Feb 2020 15:51:23,tao,17.65,17.2,17.71,1.0131,53.56,30000,0,Close,True
93,03.Feb 2020 15:56:29,tao,17.75,17.3,17.71,1.0098,53.24,30000,0,Close,True
