,date,1st mth,2nd mth,VIX,current_expire,previous_expire,next_expire,TTM,Period,ratio1,ratio2,sa_ratio,wa_ratio,enter,setup_coef,open,close,volume,high,low,capital,daily_pnl,unrealized_pnl,realized_pnl,position,trade_logs,date_int
883,2014-07-09,12.25,12.85,11.65,2014-07-16,2014-06-18,2014-08-20,7 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9510204081632654,0.953307392996109,0.9521639005796871,0.952735646787898,False,0.3,70500.0,69500.0,300,71250.0,68750.0,54153.91825589813,0.0,0.0,0.0,0.0,closed by exit signal,20140709
884,2014-07-10,13.0,13.35,12.59,2014-07-16,2014-06-18,2014-08-20,6 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9684615384615385,0.9737827715355806,0.9711221549985596,0.9726425073054287,False,0.3,77000.0,74250.0,500,77500.0,72000.0,54153.91825589813,0.0,0.0,0.0,0.0,closed by exit signal,20140710
885,2014-07-11,12.65,13.2,12.08,2014-07-16,2014-06-18,2014-08-20,5 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9549407114624505,0.9583333333333334,0.956637022397892,0.9577275079992471,False,0.3,73500.0,71750.0,200,74750.0,71250.0,54153.91825589813,0.0,0.0,0.0,0.0,closed by exit signal,20140711
886,2014-07-14,12.05,12.75,11.82,2014-07-16,2014-06-18,2014-08-20,2 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9809128630705394,0.9450980392156864,0.9630054511431129,0.9476562409196044,True,0.3,68750.0,68000.0,200,69000.0,67000.0,54153.91825589813,0.0,0.0,0.0,0.0,closed by exit signal,20140714
887,2014-07-15,12.2,13.0,11.96,2014-07-16,2014-06-18,2014-08-20,1 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9803278688524591,0.9384615384615385,0.9593947036569987,0.9399567645469284,True,0.3,67000.0,71000.0,300,72750.0,66750.0,54153.91825589813,-969.9209239862349,-969.9209239862349,0.0,-0.24248023099655874,hold,20140715
888,2014-07-16,12.7,13.6,11.0,2014-07-16,2014-06-18,2014-08-20,0 days 00:00:00.000000000,28 days 00:00:00.000000000,0.8661417322834646,0.9338235294117647,0.8999826308476147,0.9338235294117647,True,0.3,67250.0,67500.0,300,69500.0,66250.0,54153.91825589813,-60.62005774913968,-1030.5409817353745,0.0,-0.24248023099655874,hold,20140716
889,2014-07-17,13.7,14.25,14.54,2014-07-16,2014-06-18,2014-08-20,34 days 00:00:00.000000000,35 days 00:00:00.000000000,1.0613138686131387,0.9614035087719298,1.0113586886925343,1.05845928690339,False,0.3,69000.0,79000.0,900,82000.0,67250.0,54153.91825589813,-2424.8023099655875,-3455.3432917009623,0.0,-0.24248023099655874,hold,20140717
890,2014-07-18,13.0,13.7,12.06,2014-07-16,2014-06-18,2014-08-20,33 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9276923076923077,0.9489051094890512,0.9382987085906794,0.9289044677949788,True,0.3,73750.0,69500.0,500,74500.0,68750.0,50698.57496419716,0.0,0.0,0.0,0.0,closed by exit signal,20140718
891,2014-07-21,13.4,13.95,12.81,2014-07-16,2014-06-18,2014-08-20,30 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9559701492537314,0.960573476702509,0.9582718129781203,0.9566277674606996,False,0.3,70750.0,72750.0,400,75750.0,70250.0,50698.57496419716,-429.952579201672,-429.952579201672,0.0,-0.214976289600836,hold,20140721
892,2014-07-22,13.0,13.7,12.24,2014-07-16,2014-06-18,2014-08-20,29 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9415384615384615,0.9489051094890512,0.9452217855137564,0.9428013154728483,True,0.3,69250.0,70250.0,300,70750.0,68000.0,50268.62238499549,0.0,0.0,0.0,0.0,closed by exit signal,20140722
893,2014-07-23,13.05,13.85,11.52,2014-07-16,2014-06-18,2014-08-20,28 days 00:00:00.000000000,35 days 00:00:00.000000000,0.882758620689655,0.9422382671480145,0.9124984439188348,0.894654549981327,True,0.4,69250.0,71250.0,200,72000.0,69000.0,50268.62238499549,-435.54041055591756,-435.54041055591756,0.0,-0.2177702052779588,hold,20140723
894,2014-07-24,13.2,14.05,11.84,2014-07-16,2014-06-18,2014-08-20,27 days 00:00:00.000000000,35 days 00:00:00.000000000,0.896969696969697,0.9395017793594305,0.9182357381645637,0.9066913158016361,True,0.3,70000.0,70000.0,200,72250.0,69750.0,50268.62238499549,-0.0,-435.54041055591756,0.0,-0.2177702052779588,hold,20140724
895,2014-07-25,13.5,14.3,12.69,2014-07-16,2014-06-18,2014-08-20,26 days 00:00:00.000000000,35 days 00:00:00.000000000,0.94,0.9440559440559441,0.9420279720279721,0.941042957042957,True,0.3,72250.0,73500.0,300,74250.0,72000.0,50268.62238499549,-272.2127565974485,-707.7531671533661,0.0,-0.2177702052779588,hold,20140725
896,2014-07-28,13.35,14.15,12.56,2014-07-16,2014-06-18,2014-08-20,23 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9408239700374532,0.9434628975265017,0.9421434337819774,0.9417287451765555,True,0.3,73250.0,73250.0,300,77000.0,72250.0,50268.62238499549,-0.0,-707.7531671533661,0.0,-0.2177702052779588,hold,20140728
897,2014-07-29,13.45,14.2,13.28,2014-07-16,2014-06-18,2014-08-20,22 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9873605947955391,0.9471830985915493,0.9672718466935442,0.9724375247769143,False,0.3,72500.0,73000.0,400,74500.0,70750.0,50268.62238499549,-108.88510263897939,-816.6382697923455,0.0,-0.2177702052779588,hold,20140729
898,2014-07-30,13.55,14.3,13.33,2014-07-16,2014-06-18,2014-08-20,21 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9837638376383764,0.9475524475524476,0.965658142595412,0.9692792816040049,False,0.3,71750.0,74750.0,500,75500.0,71250.0,49451.984115203144,0.0,0.0,0.0,0.0,closed by exit signal,20140730
899,2014-07-31,15.2,15.5,16.95,2014-07-16,2014-06-18,2014-08-20,20 days 00:00:00.000000000,35 days 00:00:00.000000000,1.1151315789473684,0.9806451612903225,1.0478883701188455,1.0574945428086344,False,0.3,79500.0,86750.0,1100,88750.0,78250.0,49451.984115203144,0.0,0.0,0.0,0.0,closed by exit signal,20140731
900,2014-08-01,16.05,16.1,17.03,2014-08-20,2014-07-16,2014-09-17,19 days 00:00:00.000000000,35 days 00:00:00.000000000,1.0610591900311526,0.9968944099378881,1.0289767999845203,1.0317267191313746,False,0.3,88250.0,95000.0,1300,98750.0,82000.0,49451.984115203144,0.0,0.0,0.0,0.0,closed by exit signal,20140801
901,2014-08-04,14.95,15.35,15.12,2014-08-20,2014-07-16,2014-09-17,16 days 00:00:00.000000000,35 days 00:00:00.000000000,1.011371237458194,0.9739413680781759,0.992656302768185,0.9910521655090414,False,0.3,93500.0,85750.0,700,95250.0,82750.0,49451.984115203144,0.0,0.0,0.0,0.0,closed by exit signal,20140804
902,2014-08-05,16.15,16.2,16.87,2014-08-20,2014-07-16,2014-09-17,15 days 00:00:00.000000000,35 days 00:00:00.000000000,1.0445820433436535,0.9969135802469136,1.0207478117952835,1.0173429215740877,False,0.3,90000.0,97750.0,800,101000.0,88000.0,49451.984115203144,0.0,0.0,0.0,0.0,closed by exit signal,20140805
903,2014-08-06,16.2,16.3,16.37,2014-08-20,2014-07-16,2014-09-17,14 days 00:00:00.000000000,35 days 00:00:00.000000000,1.010493827160494,0.9938650306748466,1.0021794289176702,1.0005165492691055,False,0.3,102250.0,99000.0,800,102750.0,91250.0,49451.984115203144,0.0,0.0,0.0,0.0,closed by exit signal,20140806
904,2014-08-07,16.65,16.65,16.66,2014-08-20,2014-07-16,2014-09-17,13 days 00:00:00.000000000,35 days 00:00:00.000000000,1.0006006006006007,1.0,1.0003003003003004,1.0002230802230803,False,0.3,93750.0,103250.0,1100,106750.0,93000.0,49451.984115203144,0.0,0.0,0.0,0.0,closed by exit signal,20140807
905,2014-08-08,16.0,16.15,15.77,2014-08-20,2014-07-16,2014-09-17,12 days 00:00:00.000000000,35 days 00:00:00.000000000,0.985625,0.9907120743034057,0.9881685371517028,0.988967934542238,False,0.3,103250.0,95500.0,900,106250.0,94750.0,49451.984115203144,0.0,0.0,0.0,0.0,closed by exit signal,20140808
906,2014-08-11,14.8,15.3,14.23,2014-08-20,2014-07-16,2014-09-17,9 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9614864864864865,0.9673202614379085,0.9644033739621976,0.9658201478789714,False,0.3,90750.0,86250.0,700,91750.0,82250.0,49451.984115203144,0.0,0.0,0.0,0.0,closed by exit signal,20140811
907,2014-08-12,14.65,15.15,14.13,2014-08-20,2014-07-16,2014-09-17,8 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9645051194539249,0.966996699669967,0.965750909561946,0.966427195620586,False,0.3,86750.0,85500.0,400,87750.0,83250.0,49451.984115203144,0.0,0.0,0.0,0.0,closed by exit signal,20140812
908,2014-08-13,13.55,14.4,12.9,2014-08-20,2014-07-16,2014-09-17,7 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9520295202952029,0.9409722222222222,0.9465008712587126,0.9431836818368183,True,0.3,81500.0,76250.0,600,83000.0,75250.0,49451.984115203144,0.0,0.0,0.0,0.0,closed by exit signal,20140813
909,2014-08-14,12.95,13.9,12.42,2014-08-20,2014-07-16,2014-09-17,6 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9590733590733591,0.9316546762589927,0.945364017666176,0.9363550218843126,True,0.3,75000.0,71500.0,400,75250.0,71250.0,50144.31189281599,692.327777612844,0.0,692.327777612844,-0.19780793646081257,daily rebalance,20140814
910,2014-08-15,13.25,13.9,13.15,2014-08-20,2014-07-16,2014-09-17,5 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9924528301886792,0.9532374100719424,0.9728451201303108,0.958839612945762,False,0.3,68750.0,71750.0,1300,79500.0,68000.0,50144.31189281599,-656.4346284150456,-656.4346284150456,0.0,-0.21881154280501522,hold,20140815
911,2014-08-18,12.55,13.4,12.32,2014-08-20,2014-07-16,2014-09-17,2 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9816733067729083,0.9365671641791045,0.9591202354760064,0.9391446580416075,True,0.3,67750.0,67250.0,600,68750.0,67000.0,49487.877264400944,0.0,0.0,0.0,0.0,closed by exit signal,20140818
912,2014-08-19,12.2,13.5,12.21,2014-08-20,2014-07-16,2014-09-17,1 days 00:00:00.000000000,35 days 00:00:00.000000000,1.0008196721311478,0.9037037037037037,0.9522616879174257,0.9064784456587734,True,0.3,65500.0,65500.0,400,66750.0,65000.0,49487.877264400944,-0.0,0.0,-0.0,-0.22666203327206538,daily rebalance,20140819
913,2014-08-20,13.5,14.2,11.78,2014-08-20,2014-07-16,2014-09-17,0 days 00:00:00.000000000,35 days 00:00:00.000000000,0.8725925925925926,0.9507042253521127,0.9116484089723527,0.9507042253521127,False,0.3,67500.0,66250.0,700,68750.0,65750.0,49762.80991586984,274.9326514688941,0.0,274.9326514688941,-0.21994612117511528,daily rebalance,20140820
914,2014-08-21,13.4,14.15,11.76,2014-08-20,2014-07-16,2014-09-17,27 days 00:00:00.000000000,28 days 00:00:00.000000000,0.8776119402985074,0.9469964664310954,0.9123042033648014,0.880089959088957,True,0.4,67000.0,67250.0,400,68250.0,66500.0,49762.80991586984,0.0,0.0,0.0,0.0,closed by exit signal,20140821
915,2014-08-22,13.5,14.25,11.47,2014-08-20,2014-07-16,2014-09-17,26 days 00:00:00.000000000,28 days 00:00:00.000000000,0.8496296296296296,0.9473684210526315,0.8984990253411306,0.8566109718741297,True,0.4,66750.0,66500.0,700,69250.0,65750.0,49837.36094196103,74.55102609119076,0.0,74.55102609119076,-0.2982041043647631,daily rebalance,20140822
916,2014-08-25,13.35,14.15,11.7,2014-08-20,2014-07-16,2014-09-17,23 days 00:00:00.000000000,28 days 00:00:00.000000000,0.8764044943820224,0.9434628975265017,0.9099336959542621,0.8883792092292508,True,0.4,65000.0,65250.0,400,66000.0,64500.0,49837.36094196103,-76.67286298763236,-76.67286298763236,0.0,-0.30669145195052944,hold,20140825
917,2014-08-26,13.45,14.35,11.63,2014-08-20,2014-07-16,2014-09-17,22 days 00:00:00.000000000,28 days 00:00:00.000000000,0.8646840148698886,0.9372822299651568,0.9009831224175227,0.880240775247446,True,0.4,65750.0,66500.0,300,67000.0,65000.0,49837.36094196103,-230.01858896289707,-306.6914519505294,0.0,-0.30669145195052944,hold,20140826
918,2014-08-27,13.55,14.45,11.78,2014-08-20,2014-07-16,2014-09-17,21 days 00:00:00.000000000,28 days 00:00:00.000000000,0.8693726937269372,0.9377162629757786,0.9035444783513579,0.8864585860391475,True,0.4,66500.0,67000.0,400,68000.0,66000.0,49837.36094196103,-153.3457259752647,-460.03717792579414,0.0,-0.30669145195052944,hold,20140827
919,2014-08-28,13.6,14.45,12.05,2014-08-20,2014-07-16,2014-09-17,20 days 00:00:00.000000000,28 days 00:00:00.000000000,0.886029411764706,0.9411764705882353,0.9136029411764706,0.9017857142857144,True,0.3,70750.0,69250.0,500,71000.0,68000.0,49837.36094196103,460.03717792579414,0.0,0.0,-0.30669145195052944,hold,20140828
920,2014-08-29,13.8,14.55,12.09,2014-08-20,2014-07-16,2014-09-17,19 days 00:00:00.000000000,28 days 00:00:00.000000000,0.8760869565217391,0.9484536082474226,0.9122702823845809,0.8993476660049946,True,0.4,68000.0,68500.0,400,70000.0,67500.0,49837.36094196103,-153.3457259752647,-153.3457259752647,0.0,-0.30669145195052944,hold,20140829
921,2014-09-02,13.75,14.65,12.25,2014-09-17,2014-08-20,2014-10-22,15 days 00:00:00.000000000,28 days 00:00:00.000000000,0.8909090909090909,0.9385665529010239,0.9147378219050574,0.9130357696910598,True,0.3,68250.0,69250.0,300,70250.0,68000.0,49837.36094196103,-306.6914519505294,-460.03717792579414,0.0,-0.30669145195052944,hold,20140902
922,2014-09-03,13.5,14.5,12.36,2014-09-17,2014-08-20,2014-10-22,14 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9155555555555556,0.9310344827586207,0.9232950191570881,0.9232950191570881,True,0.3,67000.0,67500.0,400,69250.0,67000.0,49837.36094196103,-153.3457259752647,-613.3829039010589,0.0,-0.30669145195052944,hold,20140903
923,2014-09-04,13.55,14.45,12.64,2014-09-17,2014-08-20,2014-10-22,13 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9328413284132842,0.9377162629757786,0.9352787956945314,0.9354529005003348,True,0.3,67000.0,67750.0,500,69250.0,65250.0,49837.36094196103,-230.01858896289707,-843.4014928639559,0.0,-0.30669145195052944,hold,20140904
924,2014-09-05,13.2,14.2,12.09,2014-09-17,2014-08-20,2014-10-22,12 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9159090909090909,0.9295774647887324,0.9227432778489116,0.923719590268886,True,0.3,67750.0,65500.0,400,69250.0,65500.0,49837.36094196103,690.0557668886912,-153.3457259752647,0.0,-0.30669145195052944,hold,20140905
925,2014-09-08,13.35,14.25,12.66,2014-09-17,2014-08-20,2014-10-22,9 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9483146067415731,0.9368421052631579,0.9425783560023655,0.9405296950240771,True,0.3,66000.0,65750.0,300,66750.0,65250.0,49837.36094196103,76.67286298763236,-76.67286298763236,0.0,-0.30669145195052944,hold,20140908
926,2014-09-09,13.85,14.55,13.5,2014-09-17,2014-08-20,2014-10-22,8 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9747292418772563,0.9518900343642611,0.9633096381207586,0.958415522225117,False,0.3,66000.0,68500.0,500,69500.0,66000.0,49837.36094196103,-766.7286298763236,-843.4014928639559,0.0,-0.30669145195052944,hold,20140909
927,2014-09-10,13.7,14.5,12.88,2014-09-17,2014-08-20,2014-10-22,7 days 00:00:00.000000000,28 days 00:00:00.000000000,0.94014598540146,0.9448275862068966,0.9424867858041783,0.9436571860055374,True,0.3,69500.0,68000.0,500,71500.0,67250.0,48993.95944909707,0.0,0.0,0.0,0.0,closed by exit signal,20140910
928,2014-09-11,13.55,14.5,12.8,2014-09-17,2014-08-20,2014-10-22,6 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9446494464944649,0.9344827586206897,0.9395661025575773,0.9366613345936415,True,0.3,70000.0,67750.0,200,70750.0,67500.0,49466.40120092765,472.4417518305789,0.0,472.4417518305789,-0.20997411192470172,daily rebalance,20140911
929,2014-09-12,14.05,14.8,13.31,2014-09-17,2014-08-20,2014-10-22,5 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9473309608540925,0.9493243243243243,0.9483276425892084,0.948968366561783,True,0.3,68000.0,70500.0,500,72500.0,67750.0,49466.40120092765,-545.5853073631725,-545.5853073631725,0.0,-0.21823412294526903,hold,20140912
930,2014-09-15,14.4,15.2,14.12,2014-09-17,2014-08-20,2014-10-22,2 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9805555555555555,0.9473684210526316,0.9639619883040935,0.9497389306599834,True,0.3,71250.0,74250.0,500,75000.0,71000.0,49466.40120092765,-654.7023688358071,-1200.2876761989796,0.0,-0.21823412294526903,hold,20140915
931,2014-09-16,13.05,14.4,12.73,2014-09-17,2014-08-20,2014-10-22,1 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9754789272030651,0.90625,0.9408644636015325,0.9087224616858238,True,0.3,75750.0,67000.0,800,76250.0,66750.0,50175.66210049977,1909.548575771104,0.0,709.2608995721243,-0.21823412294526903,hold rebalance,20140916
932,2014-09-17,14.25,14.95,12.65,2014-09-17,2014-08-20,2014-10-22,0 days 00:00:00.000000000,28 days 00:00:00.000000000,0.887719298245614,0.9531772575250836,0.9204482778853489,0.9531772575250836,False,0.3,66500.0,66000.0,800,67750.0,64000.0,50288.84028568887,113.17818518909722,0.0,113.17818518909722,-0.22635637037819445,daily rebalance,20140917
933,2014-09-18,14.05,14.8,12.03,2014-09-17,2014-08-20,2014-10-22,34 days 00:00:00.000000000,35 days 00:00:00.000000000,0.8562277580071174,0.9493243243243243,0.9027760411657209,0.8588876599018946,True,0.4,65000.0,64250.0,400,65750.0,64000.0,50288.84028568887,0.0,0.0,0.0,0.0,closed by exit signal,20140918
934,2014-09-19,14.15,14.95,12.11,2014-09-17,2014-08-20,2014-10-22,33 days 00:00:00.000000000,35 days 00:00:00.000000000,0.8558303886925794,0.9464882943143813,0.9011593415034804,0.8610108404423966,True,0.4,63000.0,64000.0,500,65750.0,62500.0,50288.84028568887,-319.29422403611983,-319.29422403611983,0.0,-0.31929422403611984,hold,20140919
935,2014-09-22,14.9,15.45,13.69,2014-09-17,2014-08-20,2014-10-22,30 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9187919463087247,0.964401294498382,0.9415966204035533,0.9253075674786757,True,0.3,65500.0,68000.0,700,69000.0,65250.0,50288.84028568887,-798.2355600902996,-1117.5297841264194,0.0,-0.31929422403611984,hold,20140922
936,2014-09-23,15.4,15.9,14.93,2014-09-17,2014-08-20,2014-10-22,29 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9694805194805194,0.9685534591194969,0.9690169893000081,0.9693215948472013,False,0.3,71250.0,72250.0,900,72500.0,68500.0,50288.84028568887,-319.29422403611983,-1436.8240081625393,0.0,-0.31929422403611984,hold,20140923
937,2014-09-24,14.65,15.35,13.27,2014-09-17,2014-08-20,2014-10-22,28 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9058020477815699,0.9543973941368079,0.9300997209591889,0.9155211170526175,True,0.3,71750.0,67750.0,600,73000.0,67750.0,48852.01627752633,0.0,0.0,0.0,0.0,closed by exit signal,20140924
938,2014-09-25,15.8,16.1,15.64,2014-09-17,2014-08-20,2014-10-22,27 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9898734177215189,0.9813664596273292,0.985619938674424,0.9879289701571327,False,0.3,69250.0,77500.0,1500,79250.0,69000.0,48852.01627752633,-1745.9745889801827,-1745.9745889801827,0.0,-0.21163328351274943,hold,20140925
939,2014-09-26,15.35,15.85,14.85,2014-09-17,2014-08-20,2014-10-22,26 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9674267100977199,0.9684542586750788,0.9679404843863993,0.9676909368747549,False,0.3,75750.0,73000.0,600,77000.0,71000.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20140926
940,2014-09-29,16.25,16.55,15.98,2014-09-17,2014-08-20,2014-10-22,23 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9833846153846154,0.9818731117824773,0.9826288635835463,0.9828663855781681,False,0.3,80000.0,79250.0,1000,81750.0,75500.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20140929
941,2014-09-30,16.3,16.65,16.31,2014-09-17,2014-08-20,2014-10-22,22 days 00:00:00.000000000,35 days 00:00:00.000000000,1.0006134969325151,0.9789789789789791,0.9897962379557471,0.9925778188354875,False,0.3,80000.0,81250.0,1000,82750.0,77000.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20140930
942,2014-10-01,16.9,17.05,16.71,2014-10-22,2014-09-17,2014-11-19,21 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9887573964497043,0.9912023460410556,0.98997987124538,0.9897353762862449,False,0.3,81250.0,84750.0,1300,88750.0,81250.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141001
943,2014-10-02,16.55,16.8,16.16,2014-10-22,2014-09-17,2014-11-19,20 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9764350453172205,0.9851190476190477,0.980777046468134,0.9801567605894321,False,0.3,86000.0,82750.0,1400,90750.0,80000.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141002
944,2014-10-03,15.2,15.8,14.55,2014-10-22,2014-09-17,2014-11-19,19 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9572368421052633,0.9620253164556961,0.9596310792804796,0.9594258589511755,False,0.3,77500.0,73500.0,900,78750.0,71750.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141003
945,2014-10-06,15.75,16.2,15.46,2014-10-22,2014-09-17,2014-11-19,16 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9815873015873017,0.9722222222222222,0.9769047619047619,0.9765034013605443,False,0.3,70250.0,75250.0,700,76000.0,69000.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141006
946,2014-10-07,17.1,17.2,17.2,2014-10-22,2014-09-17,2014-11-19,15 days 00:00:00.000000000,35 days 00:00:00.000000000,1.0058479532163742,0.994186046511628,1.0000169998640012,0.9991840065279478,False,0.3,79000.0,85750.0,1400,86000.0,78250.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141007
947,2014-10-08,15.25,15.7,15.11,2014-10-22,2014-09-17,2014-11-19,14 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9908196721311475,0.9713375796178344,0.981078625874491,0.9791304166231596,False,0.3,86750.0,72250.0,1500,88500.0,71500.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141008
948,2014-10-09,17.2,17.0,18.76,2014-10-22,2014-09-17,2014-11-19,13 days 00:00:00.000000000,35 days 00:00:00.000000000,1.0906976744186048,1.011764705882353,1.051231190150479,1.0410826656243892,False,0.3,74000.0,83750.0,1500,84500.0,72500.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141009
949,2014-10-10,19.8,18.65,21.24,2014-10-22,2014-09-17,2014-11-19,12 days 00:00:00.000000000,35 days 00:00:00.000000000,1.0727272727272725,1.061662198391421,1.0671947355593467,1.065455938163713,False,0.3,85500.0,103000.0,2100,103000.0,81750.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141010
950,2014-10-13,22.75,20.85,24.64,2014-10-22,2014-09-17,2014-11-19,9 days 00:00:00.000000000,35 days 00:00:00.000000000,1.083076923076923,1.0911270983213428,1.087102010699133,1.089057053258492,False,0.3,99000.0,123250.0,2600,124500.0,95500.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141013
951,2014-10-14,20.9,19.75,22.79,2014-10-22,2014-09-17,2014-11-19,8 days 00:00:00.000000000,35 days 00:00:00.000000000,1.0904306220095694,1.0582278481012657,1.0743292350554174,1.0655884821374495,False,0.3,116750.0,119250.0,2500,129000.0,104250.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141014
952,2014-10-15,23.95,22.1,25.27,2014-10-22,2014-09-17,2014-11-19,7 days 00:00:00.000000000,35 days 00:00:00.000000000,1.0551148225469729,1.083710407239819,1.069412614893396,1.0779912903012498,False,0.3,134750.0,122000.0,2900,150250.0,120250.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141015
953,2014-10-16,22.3,21.05,25.2,2014-10-22,2014-09-17,2014-11-19,6 days 00:00:00.000000000,35 days 00:00:00.000000000,1.1300448430493273,1.0593824228028503,1.094713632926089,1.0714959805593893,False,0.3,151750.0,125500.0,3500,153750.0,119500.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141016
954,2014-10-17,21.0,19.95,21.99,2014-10-22,2014-09-17,2014-11-19,5 days 00:00:00.000000000,35 days 00:00:00.000000000,1.0471428571428572,1.0526315789473684,1.0498872180451126,1.0518474758324383,False,0.3,108250.0,114500.0,1500,120000.0,104250.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141017
955,2014-10-20,18.5,18.3,18.57,2014-10-22,2014-09-17,2014-11-19,2 days 00:00:00.000000000,35 days 00:00:00.000000000,1.0037837837837837,1.010928961748634,1.0073563727662087,1.0105206658649282,False,0.3,116250.0,97500.0,1000,117250.0,96750.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141020
956,2014-10-21,16.35,16.95,16.08,2014-10-22,2014-09-17,2014-11-19,1 days 00:00:00.000000000,35 days 00:00:00.000000000,0.9834862385321099,0.9646017699115046,0.9740440042218073,0.9651413261578077,False,0.3,90250.0,83000.0,1200,91500.0,82000.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141021
957,2014-10-22,18.1,18.05,17.87,2014-10-22,2014-09-17,2014-11-19,0 days 00:00:00.000000000,35 days 00:00:00.000000000,0.987292817679558,1.002770083102493,0.9950314503910256,1.002770083102493,False,0.3,81500.0,95250.0,1600,96000.0,79500.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141022
958,2014-10-23,17.3,17.3,16.53,2014-10-22,2014-09-17,2014-11-19,27 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9554913294797688,1.0,0.9777456647398843,0.9570809248554913,False,0.3,84500.0,84750.0,1100,87750.0,80250.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141023
959,2014-10-24,16.95,17.05,16.11,2014-10-22,2014-09-17,2014-11-19,26 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9504424778761063,0.9941348973607037,0.9722886876184049,0.953563364982149,False,0.3,85250.0,82750.0,1000,93750.0,82500.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141024
960,2014-10-27,16.95,16.85,16.04,2014-10-22,2014-09-17,2014-11-19,23 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9463126843657818,1.0059347181008902,0.9761237012333359,0.956959476104194,False,0.3,85750.0,81000.0,1200,88500.0,80250.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141027
961,2014-10-28,15.7,15.9,14.39,2014-10-22,2014-09-17,2014-11-19,22 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9165605095541403,0.9874213836477986,0.9519909466009695,0.9317449825742099,True,0.3,78750.0,71000.0,1300,79000.0,70500.0,47106.041688546145,0.0,0.0,0.0,0.0,closed by exit signal,20141028
